TimeSeries ID,train,validation
181,0.970386803150177,undefined
180,0.9684773683547974,undefined
179,0.9682261943817139,undefined
178,0.9712620377540588,undefined
177,0.9662492871284485,undefined
176,0.9709575176239014,undefined
175,0.9668084979057312,undefined
174,0.9687218070030212,undefined
173,0.9721684455871582,undefined
172,0.9699892401695251,undefined
171,0.9691713452339172,undefined
170,0.9660239219665527,undefined
169,0.9710867404937744,undefined
168,0.9681212306022644,undefined
167,0.9704672694206238,undefined
166,0.9683104157447815,undefined
165,0.9684792160987854,undefined
164,0.9702650308609009,undefined
163,0.9660792350769043,undefined
162,0.9697267413139343,undefined
161,0.9718044996261597,undefined
160,0.9716200828552246,undefined
159,0.9709632396697998,undefined
158,0.9657697677612305,undefined
157,0.9647573232650757,undefined
156,0.9675582051277161,undefined
155,0.9647783041000366,undefined
154,0.9692193269729614,undefined
153,0.9656495451927185,undefined
152,0.9659373760223389,undefined
151,0.9660014510154724,undefined
150,0.9666281342506409,undefined
149,0.965898871421814,undefined
148,0.9607810974121094,undefined
147,0.963628888130188,undefined
146,0.9624708890914917,undefined
145,0.966432511806488,undefined
144,0.9662976264953613,undefined
143,0.9628048539161682,undefined
142,0.9663254618644714,undefined
141,0.9618629813194275,undefined
140,0.9653486013412476,undefined
139,0.9646099209785461,undefined
138,0.9642172455787659,undefined
137,0.9645965695381165,undefined
136,0.9665032029151917,undefined
135,0.962157666683197,undefined
134,0.9620231986045837,undefined
133,0.9635634422302246,undefined
132,0.9615448713302612,undefined
131,0.9590569734573364,undefined
130,0.9618822932243347,undefined
129,0.9617050290107727,undefined
128,0.9609172344207764,undefined
127,0.963383138179779,undefined
126,0.962796151638031,undefined
125,0.9645640254020691,undefined
124,0.9627563953399658,undefined
123,0.9636896252632141,undefined
122,0.9604700207710266,undefined
121,0.9632777571678162,undefined
120,0.9641405344009399,undefined
119,0.9611900448799133,undefined
118,0.9652789235115051,undefined
117,0.9624199271202087,undefined
116,0.9617445468902588,undefined
115,0.9627390503883362,undefined
114,0.9636467695236206,undefined
113,0.9609085321426392,undefined
112,0.9625901579856873,undefined
111,0.9634737372398376,undefined
110,0.961756706237793,undefined
109,0.9585526585578918,undefined
108,0.9633401036262512,undefined
